Id,Label,year,length,file
2024-01-11_1439.txt,Protests as UN top court hears genocide case against Israel over Gaza war,2024,164,data_in/articles\2024-01-11_1439.txt
2024-01-28_1246.txt,The ICJ ruling was a legal victory at the cost of Palestinian lives,2024,1233,data_in/articles\2024-01-28_1246.txt
2024-01-12_1425.txt,What is South Africa’s five-point ICJ argument against Israel?,2024,1014,data_in/articles\2024-01-12_1425.txt
2024-01-26_1262.txt,Who is Julia Sebutinde? The judge against all ICJ rulings in Israel’s case,2024,781,data_in/articles\2024-01-26_1262.txt
2024-01-12_1428.txt,"From a Palestinian in Gaza, thank you South Africa!",2024,1247,data_in/articles\2024-01-12_1428.txt
2024-02-20_1008.txt,"‘Israel’s apartheid must end,’ South Africa says at ICJ hearing",2024,596,data_in/articles\2024-02-20_1008.txt
2023-11-21_2185.txt,"South Africa lawmakers vote to suspend Israel ties, close embassy",2023,379,data_in/articles\2023-11-21_2185.txt
2024-02-16_1057.txt,"ICJ demands implementation of Gaza measures, but no new action on Rafah",2024,562,data_in/articles\2024-02-16_1057.txt
2024-03-18_324.txt,Israel asks ICJ not to order new measures over looming famine in Gaza,2024,484,data_in/articles\2024-03-18_324.txt
2023-12-07_1884.txt,Israel’s war on Gaza: Can Guterres’s use of UN’s Article 99 bring peace?,2023,917,data_in/articles\2023-12-07_1884.txt
2023-10-27_2817.txt,"As the UN votes on the Israel-Gaza war, Palestine can only observe",2023,876,data_in/articles\2023-10-27_2817.txt
2024-02-20_1009.txt,US vetoes another UN Security Council resolution urging Gaza war ceasefire,2024,660,data_in/articles\2024-02-20_1009.txt
2023-01-06_3806.txt,"UN Security Council stresses Al-Aqsa status quo, takes no action",2023,704,data_in/articles\2023-01-06_3806.txt
2023-12-11_1814.txt,"What’s UN Resolution 377A, can it help in efforts to stop Israel-Gaza war?",2023,1169,data_in/articles\2023-12-11_1814.txt
2023-12-09_1849.txt,‘Double standards’: World reacts to US veto on Gaza truce resolution at UN,2023,1467,data_in/articles\2023-12-09_1849.txt
2023-12-07_1890.txt,UN secretary-general invokes Article 99 on Gaza,2023,728,data_in/articles\2023-12-07_1890.txt
2021-05-21_4625.txt,"Mapping Gaza: Schools, hospitals, refugee camps and more",2021,1072,data_in/articles\2021-05-21_4625.txt
2023-10-15_3118.txt,"‘Will we return?’: For my Palestinian family, history is repeating itself",2023,1131,data_in/articles\2023-10-15_3118.txt
2023-10-20_2972.txt,‘I struggle to envision life after Israel’s war on Gaza – if we survive’,2023,831,data_in/articles\2023-10-20_2972.txt
2022-08-07_4022.txt,The Gaza Strip explained in maps,2022,959,data_in/articles\2022-08-07_4022.txt
2023-10-13_3165.txt,What is the white phosphorus that Israel is accused of using in Gaza?,2023,871,data_in/articles\2023-10-13_3165.txt
2024-01-26_1264.txt,Hundreds take to streets in The Hague in solidarity with Palestinians,2024,200,data_in/articles\2024-01-26_1264.txt
2024-03-28_235.txt,Are US-South Africa ties at breaking point over Israel’s war on Gaza?,2024,1332,data_in/articles\2024-03-28_235.txt
2023-04-02_3662.txt,Israeli cabinet approves Ben-Gvir’s ‘national guard’ plan,2023,817,data_in/articles\2023-04-02_3662.txt
2022-11-01_3895.txt,Far-right Ben-Gvir emerges as key player in Israel,2022,1352,data_in/articles\2022-11-01_3895.txt
2023-01-03_3816.txt,Israel far-right minister enters Al-Aqsa in ‘provocation’,2023,1324,data_in/articles\2023-01-03_3816.txt
2023-08-24_3368.txt,Ben-Gvir says Israeli rights trump Palestinian freedom of movement,2023,660,data_in/articles\2023-08-24_3368.txt
2023-01-03_3814.txt,Israel’s Ben-Gvir enters Al-Aqsa: Why was it seen as provocative?,2023,140,data_in/articles\2023-01-03_3814.txt
2023-01-04_3813.txt,"UAE, China call for UN meeting over Ben-Gvir’s Al-Aqsa visit",2023,551,data_in/articles\2023-01-04_3813.txt
2023-04-03_3658.txt,Analysis: Why does Israel’s Ben-Gvir want a ‘national guard’?,2023,906,data_in/articles\2023-04-03_3658.txt
2023-08-25_3367.txt,Ben-Gvir lashes out at supermodel Bella Hadid over Palestinian rights,2023,497,data_in/articles\2023-08-25_3367.txt
2023-05-08_3595.txt,EU delegation cancels event in Israel over Ben-Gvir’s involvement,2023,512,data_in/articles\2023-05-08_3595.txt
2023-05-29_3536.txt,Not just Israel’s Ben-Gvir: A new Al-Aqsa provocation is rising,2023,1559,data_in/articles\2023-05-29_3536.txt
2023-05-21_3549.txt,Israel far-right minister visits Al-Aqsa compound,2023,533,data_in/articles\2023-05-21_3549.txt
2023-06-26_3479.txt,Anger as violent crime soars in Israel’s Palestinian communities,2023,1052,data_in/articles\2023-06-26_3479.txt
2023-01-09_3800.txt,Israel orders police to remove Palestine flags from public spaces,2023,474,data_in/articles\2023-01-09_3800.txt
2023-07-27_3399.txt,Israeli far-right minister leads incursion of Al-Aqsa compound,2023,592,data_in/articles\2023-07-27_3399.txt
2022-12-22_3840.txt,Israel’s Netanyahu says deal agreed with far-right to form gov’t,2022,538,data_in/articles\2022-12-22_3840.txt
2022-11-17_3875.txt,Israel’s Netanyahu agrees to legalise West Bank settler outposts,2022,1064,data_in/articles\2022-11-17_3875.txt
2022-12-29_3829.txt,Benjamin Netanyahu returns as PM of Israel’s most far-right gov’t,2022,1052,data_in/articles\2022-12-29_3829.txt
2022-11-02_3894.txt,Netanyahu tipped to return as Israel PM after far-right surge,2022,726,data_in/articles\2022-11-02_3894.txt
2022-12-29_3825.txt,Biden says he looks forward to working with Netanyahu’s new gov’t,2022,626,data_in/articles\2022-12-29_3825.txt
2022-11-03_3890.txt,Israel’s US backers face ‘moment of reckoning’ as far right rises,2022,1291,data_in/articles\2022-11-03_3890.txt
2023-04-11_3632.txt,Israeli settlers march to occupied West Bank outpost,2023,283,data_in/articles\2023-04-11_3632.txt
2023-08-27_3365.txt,"Who is Israel’s far-right, pro-settler Security Minister Ben-Gvir?",2023,1180,data_in/articles\2023-08-27_3365.txt
2022-06-30_4072.txt,Unilever sells local Ben & Jerry’s business to Israeli firm,2022,897,data_in/articles\2022-06-30_4072.txt
2021-07-23_4441.txt,Can Israel criminalise Ben & Jerry’s ice cream in the US?,2021,1076,data_in/articles\2021-07-23_4441.txt
2021-07-20_4443.txt,"Israel will ‘act aggressively’ over Ben & Jerry’s ban, PM says",2021,551,data_in/articles\2021-07-20_4443.txt
2021-08-03_4428.txt,Florida may divest from Ben & Jerry’s parent over Israel boycott,2021,553,data_in/articles\2021-08-03_4428.txt
2021-07-30_4434.txt,Israel’s war on (‘anti-Semitic’) ice cream,2021,942,data_in/articles\2021-07-30_4434.txt
2022-07-06_4062.txt,Unilever decision spotlights crackdown on US Palestinian activism,2022,1026,data_in/articles\2022-07-06_4062.txt
2021-08-02_4432.txt,That time an Israeli-Palestinian ice cream feud refused to melt,2021,675,data_in/articles\2021-08-02_4432.txt
2021-11-02_4329.txt,Houston contractor sues Texas over state ban of Israel boycott,2021,634,data_in/articles\2021-11-02_4329.txt
2023-11-13_2370.txt,Never forget is now,2023,1064,data_in/articles\2023-11-13_2370.txt
2023-11-02_2648.txt,Sociopaths in suits,2023,1096,data_in/articles\2023-11-02_2648.txt
2024-03-30_212.txt,Delusions at the United Nations,2024,1083,data_in/articles\2024-03-30_212.txt
2023-11-27_2064.txt,"Happily, Joe Biden is finished",2023,1095,data_in/articles\2023-11-27_2064.txt
2022-05-13_4171.txt,Slain Al Jazeera journalist Shireen Abu Akleh laid to rest,2022,656,data_in/articles\2022-05-13_4171.txt
2022-05-12_4182.txt,Abu Akleh killing: Analysis refutes video blaming Palestinians,2022,621,data_in/articles\2022-05-12_4182.txt
2022-05-11_4192.txt,The world reacts to the killing of Al Jazeera’s Shireen Abu Akleh,2022,1620,data_in/articles\2022-05-11_4192.txt
2022-05-13_4170.txt,"UN experts condemn Shireen Abu Akleh’s killing, demand probe",2022,641,data_in/articles\2022-05-13_4170.txt
2022-05-13_4174.txt,"Lessons from Shireen Abu Akleh’s life, and death",2022,606,data_in/articles\2022-05-13_4174.txt
2022-05-13_4168.txt,Al Jazeera condemns Israeli attack on Shireen Abu Akleh’s funeral,2022,279,data_in/articles\2022-05-13_4168.txt
2022-05-12_4178.txt,Shireen Abu Akleh: Who said what in US Congress on slain reporter,2022,1422,data_in/articles\2022-05-12_4178.txt
2022-05-13_4173.txt,Photos: Israeli forces attack Shireen Abu Akleh’s funeral,2022,132,data_in/articles\2022-05-13_4173.txt
2022-05-11_4194.txt,Al Jazeera condemns Israel’s killing of Shireen Abu Akleh,2022,218,data_in/articles\2022-05-11_4194.txt
2022-05-11_4189.txt,"Al Jazeera staff in Washington, DC mourn Abu Akleh",2022,528,data_in/articles\2022-05-11_4189.txt
2022-05-11_4187.txt,Calls grow for independent investigation into Abu Akleh’s killing,2022,822,data_in/articles\2022-05-11_4187.txt
2022-05-11_4191.txt,Killing of Abu Akleh shows Israel targets Palestinian journalists,2022,1022,data_in/articles\2022-05-11_4191.txt
2022-05-11_4193.txt,Photos: Israeli forces kill Al Jazeera reporter Shireen Abu Akleh,2022,94,data_in/articles\2022-05-11_4193.txt
2022-05-11_4195.txt,Latest Abu Akleh killing updates: Palestine rejects Israeli probe,2022,6019,data_in/articles\2022-05-11_4195.txt
2022-05-12_4183.txt,Photos: State service in Ramallah for Shireen Abu Akleh,2022,213,data_in/articles\2022-05-12_4183.txt
2022-05-11_4186.txt,Shireen Abu Akleh: US activists slam ‘impunity’ for Israeli abuse,2022,1047,data_in/articles\2022-05-11_4186.txt
2022-05-13_4166.txt,"Shireen Abu Akleh: US is no ‘objective observer’, advocates say",2022,1046,data_in/articles\2022-05-13_4166.txt
2022-05-13_4169.txt,The Palestinian flag: A target for ‘erasure’ by Israeli forces,2022,888,data_in/articles\2022-05-13_4169.txt
2022-05-11_4190.txt,Five things to know about the killing of Al Jazeera’s Abu Akleh,2022,1070,data_in/articles\2022-05-11_4190.txt
2022-05-11_4188.txt,Palestine UN ambassador rules out Israeli role in Abu Akleh probe,2022,646,data_in/articles\2022-05-11_4188.txt
2022-05-12_4181.txt,Shireen Abu Akleh and the journalists killed by Israeli forces,2022,845,data_in/articles\2022-05-12_4181.txt
2022-05-23_4126.txt,Journalist Abu Akleh’s colleagues find strength in her legacy,2022,1414,data_in/articles\2022-05-23_4126.txt
2022-05-19_4140.txt,"A week on, Shireen Abu Akleh’s family grieves and wants justice",2022,1066,data_in/articles\2022-05-19_4140.txt
2022-05-19_4138.txt,Shireen Abu Akleh: US lawmakers demanding FBI investigate killing,2022,880,data_in/articles\2022-05-19_4138.txt
2022-07-26_4042.txt,Shireen Abu Akleh family meets Blinken in Washington,2022,875,data_in/articles\2022-07-26_4042.txt
2022-05-26_4116.txt,Al Jazeera to send Abu Akleh case file to the ICC: Full statement,2022,258,data_in/articles\2022-05-26_4116.txt
2022-12-06_3857.txt,Al Jazeera takes the killing of Shireen Abu Akleh to the ICC,2022,1195,data_in/articles\2022-12-06_3857.txt
2022-05-13_4175.txt,UN experts condemn Shireen Abu Akleh’s killing: Latest updates,2022,1845,data_in/articles\2022-05-13_4175.txt
2022-09-01_3975.txt,‘We will bring justice’: US press club honours Shireen Abu Akleh,2022,888,data_in/articles\2022-09-01_3975.txt
2022-06-20_4079.txt,NY Times says Israeli forces ‘most likely’ shot Shireen Abu Akleh,2022,790,data_in/articles\2022-06-20_4079.txt
2022-07-04_4066.txt,‘US-backed Israeli whitewash’: Abu Akleh probe sparks anger,2022,992,data_in/articles\2022-07-04_4066.txt
2022-05-20_4137.txt,New video shows no fighting before journalist Abu Akleh’s killing,2022,529,data_in/articles\2022-05-20_4137.txt
2022-09-05_3959.txt,Israeli inquiry into Shireen Abu Akleh killing draws condemnation,2022,942,data_in/articles\2022-09-05_3959.txt
2022-09-05_3958.txt,Al Jazeera denounces Israeli probe findings in Abu Akleh killing,2022,391,data_in/articles\2022-09-05_3958.txt
2022-08-18_3995.txt,Infographic: How journalist Shireen Abu Akleh has been honoured,2022,442,data_in/articles\2022-08-18_3995.txt
2022-09-06_3954.txt,Shireen Abu Akleh: How Biden team redefined ‘accountability’,2022,903,data_in/articles\2022-09-06_3954.txt
2022-05-13_4177.txt,Shireen Abu Akleh: Palestinians bid farewell to slain journalist,2022,653,data_in/articles\2022-05-13_4177.txt
2022-07-28_4040.txt,‘We want to know’: Shireen Abu Akleh’s family demands US probe,2022,1116,data_in/articles\2022-07-28_4040.txt
2022-06-08_4096.txt,Blinken: US wants ‘independent’ probe of Abu Akleh killing,2022,579,data_in/articles\2022-06-08_4096.txt
2022-07-08_4059.txt,‘Sense of betrayal’: Abu Akleh’s family demands action from Biden,2022,951,data_in/articles\2022-07-08_4059.txt
2022-05-22_4130.txt,"Shireen Abu Akleh’s killing: Lies, investigations and videotape",2022,1260,data_in/articles\2022-05-22_4130.txt
2022-07-04_4065.txt,‘We will fight for justice’: Abu Akleh family slams killing probe,2022,649,data_in/articles\2022-07-04_4065.txt
2022-09-15_3945.txt,Shireen Abu Akleh: Key US senator demands answers on killing,2022,647,data_in/articles\2022-09-15_3945.txt
2022-07-05_4064.txt,‘Not about justice’: Advocates slam US line on Abu Akleh killing,2022,1275,data_in/articles\2022-07-05_4064.txt
2022-09-05_3964.txt,Israel says ‘high possibility’ its army killed Shireen Abu Akleh,2022,1011,data_in/articles\2022-09-05_3964.txt
2022-05-18_4149.txt,‘I lost a sister’: Shireen Abu Akleh honoured at Washington vigil,2022,604,data_in/articles\2022-05-18_4149.txt
2022-05-19_4142.txt,Israel will not investigate Shireen Abu Akleh’s killing,2022,650,data_in/articles\2022-05-19_4142.txt
2022-07-13_4052.txt,Meeting with Shireen Abu Akleh’s family not on Biden’s schedule,2022,580,data_in/articles\2022-07-13_4052.txt
2022-06-11_4089.txt,"Investigation into Abu Akleh’s killing progressing, but slowly",2022,719,data_in/articles\2022-06-11_4089.txt
2022-09-01_3972.txt,Shireen Abu Akleh’s niece decries lack of US action for justice,2022,668,data_in/articles\2022-09-01_3972.txt
2022-12-06_3855.txt,What is in Al Jazeera dossier for the ICC on Abu Akleh’s killing?,2022,583,data_in/articles\2022-12-06_3855.txt
2022-05-26_4118.txt,Palestinian probe says Israeli forces deliberately shot Abu Akleh,2022,701,data_in/articles\2022-05-26_4118.txt
2022-11-14_3877.txt,US to open investigation into Shireen Abu Akleh killing: Reports,2022,1058,data_in/articles\2022-11-14_3877.txt
2022-06-09_4093.txt,Shireen Abu Akleh: US still thinks Israel should lead probe,2022,751,data_in/articles\2022-06-09_4093.txt
2022-08-05_4034.txt,Abu Akleh: Official suggests US not seeking independent probe,2022,706,data_in/articles\2022-08-05_4034.txt
2022-05-26_4117.txt,Al Jazeera to refer journalist Shireen Abu Akleh’s killing to ICC,2022,462,data_in/articles\2022-05-26_4117.txt
2022-05-18_4146.txt,Shireen Abu Akleh – What happened? | Start Here,2022,33,data_in/articles\2022-05-18_4146.txt
2022-08-18_3993.txt,"Abu Akleh killing: 100 days on, family still fighting for justice",2022,936,data_in/articles\2022-08-18_3993.txt
2022-05-20_4134.txt,"US urges probe, accountability for Shireen Abu Akleh’s killing",2022,688,data_in/articles\2022-05-20_4134.txt
2022-06-11_4091.txt,"Shireen Abu Akleh, one month on: ‘The days have not passed’",2022,897,data_in/articles\2022-06-11_4091.txt
2022-05-16_4153.txt,UK MPs call for independent probe into Abu Akleh killing,2022,943,data_in/articles\2022-05-16_4153.txt
2022-05-27_4112.txt,Blinken urges Israel to conclude probe into Abu Akleh’s killing,2022,569,data_in/articles\2022-05-27_4112.txt
2022-05-13_4176.txt,Israel ‘investigating soldier’ in journalist Abu Akleh’s killing,2022,625,data_in/articles\2022-05-13_4176.txt
2022-09-20_3942.txt,Joint investigation finds Abu Akleh’s killing ‘deliberate’,2022,388,data_in/articles\2022-09-20_3942.txt
2022-05-24_4122.txt,"‘Shireen Abu Akleh’s life matters,’ Al Jazeera tells UN",2022,820,data_in/articles\2022-05-24_4122.txt
2022-05-23_4124.txt,"Ireland to host informal UNSC meeting on media freedom, Abu Akleh",2022,517,data_in/articles\2022-05-23_4124.txt
2022-09-06_3956.txt,Israel’s shifting narratives on the killing of Shireen Abu Akleh,2022,538,data_in/articles\2022-09-06_3956.txt
2022-07-02_4070.txt,Palestinians give bullet that killed Shireen Abu Akleh to US,2022,803,data_in/articles\2022-07-02_4070.txt
2022-11-05_3887.txt,Killing journalists: Qatar expresses ‘deep concern’ over impunity,2022,365,data_in/articles\2022-11-05_3887.txt
2022-05-18_4147.txt,Shireen Abu Akleh: Palestinians united in memory of journalist,2022,937,data_in/articles\2022-05-18_4147.txt
2022-12-07_3853.txt,Incoming Israeli minister calls for expulsion of Al Jazeera,2022,657,data_in/articles\2022-12-07_3853.txt
2022-06-01_4104.txt,Israeli NGOs urge UN: investigate journalist Abu Akleh’s killing,2022,774,data_in/articles\2022-06-01_4104.txt
2022-06-16_4083.txt,Al Jazeera obtains image of bullet that killed its journalist,2022,849,data_in/articles\2022-06-16_4083.txt
2022-05-16_4154.txt,Mapping Shireen Abu Akleh solidarity protests,2022,158,data_in/articles\2022-05-16_4154.txt
2022-12-01_3864.txt,The Killing of Shireen Abu Akleh,2022,101,data_in/articles\2022-12-01_3864.txt
2022-08-18_3990.txt,Al Jazeera commemorates 100 days since Abu Akleh’s killing,2022,411,data_in/articles\2022-08-18_3990.txt
2022-12-06_3854.txt,US opposes Al Jazeera’s push to take the Abu Akleh case to ICC,2022,559,data_in/articles\2022-12-06_3854.txt
2022-05-16_4155.txt,Church leaders slam Israeli police attack on Abu Akleh’s funeral,2022,809,data_in/articles\2022-05-16_4155.txt
2022-05-14_4162.txt,Israel announces probe after police attack on Abu Akleh’s funeral,2022,626,data_in/articles\2022-05-14_4162.txt
2022-05-18_4148.txt,Abu Akleh pallbearer arrested days after Israelis attack funeral,2022,567,data_in/articles\2022-05-18_4148.txt
2022-05-23_4125.txt,Palestine asks ICC to investigate Shireen Abu Akleh’s killing,2022,991,data_in/articles\2022-05-23_4125.txt
2022-07-04_4067.txt,US says Israeli shot ‘likely responsible’ for death of Abu Akleh,2022,722,data_in/articles\2022-07-04_4067.txt
2022-05-15_4161.txt,Palestinians mark 74th Nakba amid anger over journalist’s killing,2022,1625,data_in/articles\2022-05-15_4161.txt
2022-05-14_4165.txt,Israeli police attack on Shireen Abu Akleh mourners sparks outcry,2022,638,data_in/articles\2022-05-14_4165.txt
2022-06-17_4081.txt,Will new evidence force Israel to act on Abu Akleh’s killing?,2022,126,data_in/articles\2022-06-17_4081.txt
2022-05-27_4114.txt,Why is Al Jazeera taking killed journalist case to the ICC?,2022,666,data_in/articles\2022-05-27_4114.txt
2022-09-07_3952.txt,Israeli PM opposes prosecuting soldier who likely shot Abu Akleh,2022,664,data_in/articles\2022-09-07_3952.txt
2022-10-09_3918.txt,Israel to pay family of dead Palestinian American detainee,2022,379,data_in/articles\2022-10-09_3918.txt
2022-09-06_3955.txt,Can there be accountability for Shireen Abu Akleh’s killing?,2022,127,data_in/articles\2022-09-06_3955.txt
2022-07-15_4050.txt,Biden claims US will achieve accountability for Abu Akleh killing,2022,1468,data_in/articles\2022-07-15_4050.txt
2022-07-08_4058.txt,Shireen Abu Akleh family’s letter to Joe Biden: Full text,2022,1072,data_in/articles\2022-07-08_4058.txt
2022-06-11_4092.txt,How Biden’s Israel approach bets on ‘short’ public attention span,2022,1264,data_in/articles\2022-06-11_4092.txt
2022-05-19_4141.txt,Is there Western media bias in the Shireen Abu Akleh coverage?,2022,107,data_in/articles\2022-05-19_4141.txt
2022-05-14_4164.txt,Shireen Abu Akleh: ‘Assassinated in cold blood’,2022,90,data_in/articles\2022-05-14_4164.txt
2022-05-20_4136.txt,The Voice of Palestine: When a journalist becomes the story,2022,84,data_in/articles\2022-05-20_4136.txt
2022-09-05_3962.txt,Justice for Shireen: The American investigation – Part 2,2022,4202,data_in/articles\2022-09-05_3962.txt
2022-05-16_4152.txt,US Congress: Rashida Tlaib introduces Nakba resolution,2022,595,data_in/articles\2022-05-16_4152.txt
2023-05-02_3607.txt,Senator urges release of new US report on killing of Abu Akleh,2023,683,data_in/articles\2023-05-02_3607.txt
2022-12-24_3836.txt,‘An empty seat at the table’: Christmas without Shireen Abu Akleh,2022,1544,data_in/articles\2022-12-24_3836.txt
2023-05-11_3573.txt,US journalists renew calls for justice for Shireen Abu Akleh,2023,927,data_in/articles\2023-05-11_3573.txt
2023-05-03_3603.txt,Press Freedom Day: US slammed over response to Abu Akleh killing,2023,981,data_in/articles\2023-05-03_3603.txt
2023-05-18_3552.txt,‘Upsetting’: Shireen Abu Akleh family rejects Israel’s ‘sorry’,2023,621,data_in/articles\2023-05-18_3552.txt
2023-06-05_3524.txt,"US report on Abu Akleh killing must be made public, senator urges",2023,731,data_in/articles\2023-06-05_3524.txt
2023-05-11_3581.txt,Shireen Abu Akleh killing: Advocates decry ‘abhorrent’ US stance,2023,1130,data_in/articles\2023-05-11_3581.txt
2023-05-11_3574.txt,Cornerstone laid for Shireen Abu Akleh press museum in Palestine,2023,785,data_in/articles\2023-05-11_3574.txt
2023-05-11_3580.txt,Timeline: How US stance shifted on killing of Shireen Abu Akleh,2023,1180,data_in/articles\2023-05-11_3580.txt
2023-05-18_3550.txt,‘We won’t forget’: US lawmakers call for justice for Abu Akleh,2023,907,data_in/articles\2023-05-18_3550.txt
2023-05-07_3597.txt,Photos: Hundreds commemorate Shireen Abu Akleh in memorial mass,2023,363,data_in/articles\2023-05-07_3597.txt
2023-07-18_3416.txt,US groups demand Abu Akleh probe via Justice for Shireen Act,2023,887,data_in/articles\2023-07-18_3416.txt
2023-05-10_3586.txt,A Palestinian cultural memorial in honour of Shireen Abu Akleh,2023,918,data_in/articles\2023-05-10_3586.txt
2023-05-09_3590.txt,Israel takes ‘no accountability’ for killing journalists: CPJ,2023,666,data_in/articles\2023-05-09_3590.txt
2022-05-21_4131.txt,"Israel’s disinformation playbook: Delay, deflect, deny",2022,230,data_in/articles\2022-05-21_4131.txt
2022-05-13_4167.txt,Can Palestinians win public opinion after killing of Shireen?,2022,141,data_in/articles\2022-05-13_4167.txt
2022-07-13_4054.txt,Palestinians say Biden ‘helping sustain apartheid’ before visit,2022,836,data_in/articles\2022-07-13_4054.txt
2022-05-12_4184.txt,Israel’s arrests of Palestinian children under the spotlight,2022,97,data_in/articles\2022-05-12_4184.txt
2021-10-12_4353.txt,Sally Rooney rejects Israeli translation offer in support of BDS,2021,494,data_in/articles\2021-10-12_4353.txt
2022-10-20_3904.txt,ACLU asks top US court to review law against boycotting Israel,2022,621,data_in/articles\2022-10-20_3904.txt
2024-03-29_224.txt,"Japan to resume funding to UNRWA, following Sweden, Finland and Canada",2024,249,data_in/articles\2024-03-29_224.txt
2024-03-15_350.txt,Australia to unfreeze UNRWA funding as Israel attacks Gaza aid seekers,2024,511,data_in/articles\2024-03-15_350.txt
2024-03-08_811.txt,"Canada lifting freeze on UNRWA funding after weeks of protests, criticism",2024,820,data_in/articles\2024-03-08_811.txt
2022-04-21_4231.txt,Israeli police fire rubber bullets in new Al-Aqsa incursion,2022,787,data_in/articles\2022-04-21_4231.txt
2022-04-20_4233.txt,"Timeline: Al-Aqsa raids, closures and restrictions",2022,2675,data_in/articles\2022-04-20_4233.txt
2022-04-15_4242.txt,Gaza protests against Israeli raids at Al-Aqsa Mosque,2022,620,data_in/articles\2022-04-15_4242.txt
2022-04-15_4244.txt,"Israeli forces raid Al-Aqsa Mosque, over 150 Palestinians injured",2022,1105,data_in/articles\2022-04-15_4244.txt
2021-10-07_4357.txt,Palestinians reject Israeli ruling on Jewish prayer at Al-Aqsa,2021,531,data_in/articles\2021-10-07_4357.txt
2021-05-23_4604.txt,"Backed by Israeli police, Jewish settlers enter Al-Aqsa compound",2021,783,data_in/articles\2021-05-23_4604.txt
2022-04-17_4240.txt,Tensions flare as Israeli police enter Al-Aqsa Mosque again,2022,1024,data_in/articles\2022-04-17_4240.txt
2021-07-18_4446.txt,Palestinians condemn ‘raiding’ of Al-Aqsa by Israeli forces,2021,755,data_in/articles\2021-07-18_4446.txt
2022-09-26_3931.txt,"Palestinians arrested, injured as far-right Jews enter Al-Aqsa",2022,851,data_in/articles\2022-09-26_3931.txt
2022-04-21_4229.txt,Arab League urges Israel to stop Jewish prayers at Al-Aqsa Mosque,2022,470,data_in/articles\2022-04-21_4229.txt
2022-05-29_4110.txt,Ultra-nationalist Jews storm Al-Aqsa ahead of Israeli flag march,2022,1100,data_in/articles\2022-05-29_4110.txt
2021-05-23_4605.txt,The hardline Israelis stoking violence in East Jerusalem,2021,1170,data_in/articles\2021-05-23_4605.txt
2021-05-18_4664.txt,Israel and Benjamin Netanyahu’s war on Palestine,2021,1362,data_in/articles\2021-05-18_4664.txt
2022-04-19_4234.txt,Palestinians injured after Israeli settlers march to outpost,2022,643,data_in/articles\2022-04-19_4234.txt
2022-07-21_4044.txt,Palestinians fear revenge attacks after settler outposts removal,2022,807,data_in/articles\2022-07-21_4044.txt
2022-05-22_4127.txt,Israeli court questions ban on Jewish prayer at Al-Aqsa compound,2022,466,data_in/articles\2022-05-22_4127.txt
2022-04-22_4227.txt,"‘150,000 Palestinians’ attend Friday prayers at Al-Aqsa Mosque",2022,1092,data_in/articles\2022-04-22_4227.txt
2022-04-18_4235.txt,Israeli attack on the Gaza Strip as tensions soar in Jerusalem,2022,528,data_in/articles\2022-04-18_4235.txt
2022-05-26_4120.txt,Israeli court upholds non-Muslim prayer ban at Al-Aqsa,2022,508,data_in/articles\2022-05-26_4120.txt
2022-09-02_3971.txt,Justice for Shireen: The Israeli investigation – Part 1,2022,3757,data_in/articles\2022-09-02_3971.txt
2023-10-10_3261.txt,Major international airlines suspend flights to Israel amid war on Gaza,2023,401,data_in/articles\2023-10-10_3261.txt
2023-10-10_3249.txt,How global firms are reacting to the Israel-Hamas conflict,2023,461,data_in/articles\2023-10-10_3249.txt
2023-10-18_3034.txt,"Nice’s Atal, Mainz’s El Ghazi suspended for Israel-Palestine conflict posts",2023,923,data_in/articles\2023-10-18_3034.txt
2023-11-03_2596.txt,Anwar El Ghazi’s contract terminated by Mainz over Israel-Palestine posts,2023,364,data_in/articles\2023-11-03_2596.txt
2022-05-15_4157.txt,‘Why should I leave?’: Palestinian Bedouins decry expulsion,2022,1046,data_in/articles\2022-05-15_4157.txt
2022-11-23_3872.txt,Israeli forces demolish Palestinian school in Masafer Yatta,2022,818,data_in/articles\2022-11-23_3872.txt
2022-05-18_4145.txt,UN experts say mass eviction of Palestinians a possible war crime,2022,777,data_in/articles\2022-05-18_4145.txt
2022-05-05_4205.txt,Rights groups slam Israeli ruling that allows razing of villages,2022,835,data_in/articles\2022-05-05_4205.txt
2022-09-23_3937.txt,Palestinians in West Bank’s Masafer Yatta decry settler attacks,2022,1116,data_in/articles\2022-09-23_3937.txt
2022-04-17_4237.txt,How should leaders respond to rising tension over Al-Aqsa Mosque?,2022,115,data_in/articles\2022-04-17_4237.txt
2022-03-29_4258.txt,Jordan king: Israel must respect Muslim rights at Al-Aqsa,2022,516,data_in/articles\2022-03-29_4258.txt
2022-04-21_4232.txt,Israeli fighter jets attack Gaza for second time in a week,2022,699,data_in/articles\2022-04-21_4232.txt
2022-04-29_4216.txt,"Israeli forces raid Al-Aqsa mosque, over 40 Palestinians injured",2022,813,data_in/articles\2022-04-29_4216.txt
2022-04-22_4225.txt,Hamas holds rally in Gaza over Israeli raids at Al-Aqsa Mosque,2022,753,data_in/articles\2022-04-22_4225.txt
2022-04-22_4228.txt,New Israeli raid at Al-Aqsa mosque leaves Palestinians injured,2022,355,data_in/articles\2022-04-22_4228.txt
2022-05-29_4109.txt,Israel-Palestine news: Chaos as Israelis rally in East Jerusalem,2022,1167,data_in/articles\2022-05-29_4109.txt
